"Subject" "Activity" "tBodyAccMag-std()" "tBodyAccMag-min()" "tGravityAccMag-std()" "tGravityAccMag-min()" "tBodyAccJerkMag-std()" "tBodyAccJerkMag-min()" "tBodyGyroMag-std()" "tBodyGyroMag-min()" "tBodyGyroJerkMag-std()" "tBodyGyroJerkMag-min()" "fBodyAccMag-std()" "fBodyAccMag-min()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-min()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-min()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-min()"
"6357" 6 "SITTING" -0.96676269 -0.99449902 -0.96676269 -0.99449902 -0.97612239 -0.96805331 -0.9773407 -0.98933841 -0.98087682 -0.96905486 -0.97037841 -0.96925029 -0.97771247 -0.97117261 -0.98395616 -0.96908588 -0.98375749 -0.98739682
"6358" 11 "SITTING" -0.99561274 -0.99720221 -0.99561274 -0.99720221 -0.99625961 -0.99244353 -0.9974036 -0.99665693 -0.99873611 -0.99408666 -0.99579816 -0.99259354 -0.99527993 -0.99981884 -0.9970309 -0.99861259 -0.99853538 -0.99592662
"6359" 19 "SITTING" -0.94516862 -0.98437582 -0.94516862 -0.98437582 -0.98069292 -0.97505733 -0.9434158 -0.99391257 -0.98354121 -0.98518706 -0.94408603 -0.98160826 -0.98136842 -0.97697385 -0.94085367 -0.99750832 -0.98132387 -0.98887303
"6360" 12 "SITTING" -0.96425296 -0.99213671 -0.96425296 -0.99213671 -0.9642031 -0.96025086 -0.94713647 -0.98035948 -0.96082787 -0.9777699 -0.97075911 -0.98926757 -0.96549887 -0.98080029 -0.95446644 -0.98494558 -0.9627857 -0.96478276
"6361" 28 "SITTING" -0.96181051 -0.98045611 -0.96181051 -0.98045611 -0.98186653 -0.98734525 -0.96094175 -0.99039597 -0.98656018 -0.97554215 -0.9641304 -0.96830487 -0.97965077 -0.99506877 -0.96184081 -0.9911084 -0.99003818 -0.99031237
"6362" 27 "SITTING" -0.99451463 -0.99026609 -0.99451463 -0.99026609 -0.99365229 -0.98767524 -0.99528199 -0.99630766 -0.9981808 -0.989464 -0.99477457 -0.9984106 -0.99355528 -0.99080833 -0.99564157 -0.99729444 -0.99834477 -0.99490674
"6363" 10 "SITTING" -0.98699114 -0.99656753 -0.98699114 -0.99656753 -0.99659108 -0.99304327 -0.92419135 -0.92857216 -0.99872633 -0.99010156 -0.98515041 -0.99667329 -0.99546315 -0.98612276 -0.92169779 -0.91008033 -0.99875293 -0.99746049
"6364" 12 "SITTING" -0.98680797 -0.9931901 -0.98680797 -0.9931901 -0.98944713 -0.97829066 -0.98348603 -0.99363423 -0.9913751 -0.97430069 -0.98709793 -0.99441059 -0.98853279 -0.97935553 -0.98595676 -0.98572602 -0.99365246 -0.97616039
"6365" 12 "SITTING" -0.8079212 -0.99034213 -0.8079212 -0.99034213 -0.95718075 -0.95215821 -0.82031124 -0.5980848 -0.97027172 -0.97132224 -0.79961577 -0.9617401 -0.95698031 -0.97505798 -0.82452147 -0.75515755 -0.97059529 -0.98101811
"6366" 27 "SITTING" -0.99218395 -0.99415988 -0.99218395 -0.99415988 -0.99488723 -0.98118036 -0.99540879 -0.99312227 -0.99571843 -0.99469979 -0.99208973 -0.99375998 -0.99418836 -0.98566188 -0.99572885 -0.9988976 -0.99545174 -0.99539922
"6367" 4 "SITTING" -0.94843198 -0.98033512 -0.94843198 -0.98033512 -0.93848092 -0.99771567 -0.91111282 -0.9903063 -0.95605885 -0.98051871 -0.95777262 -0.992608 -0.93430276 -0.92383865 -0.91528588 -0.99198938 -0.95288188 -0.97941103
"6368" 12 "SITTING" -0.96799378 -0.98769537 -0.96799378 -0.98769537 -0.98262345 -0.97473506 -0.93453266 -0.77282779 -0.98972859 -0.98901477 -0.96900456 -0.98715728 -0.98016551 -0.98890064 -0.93398198 -0.98857492 -0.99108639 -0.99473947
"6369" 5 "SITTING" -0.98248686 -0.99281499 -0.98248686 -0.99281499 -0.98741422 -0.98861421 -0.95774461 -0.94936028 -0.98794003 -0.97543525 -0.98334241 -0.99502854 -0.98722556 -0.97109205 -0.95685022 -0.9854047 -0.98839132 -0.98888207
"6370" 21 "SITTING" -0.97982461 -0.98198223 -0.97982461 -0.98198223 -0.99298465 -0.97625579 -0.9748524 -0.98257889 -0.99219962 -0.98436987 -0.97983675 -0.99702146 -0.99195421 -0.99372697 -0.97405989 -0.99809341 -0.99368053 -0.99347507
"6371" 6 "SITTING" -0.98519091 -0.99934671 -0.98519091 -0.99934671 -0.98320771 -0.98501945 -0.98209191 -0.99245934 -0.9857689 -0.97610211 -0.98852792 -0.98901161 -0.98467919 -0.98271616 -0.98609368 -0.98038864 -0.98719336 -0.97904567
"6372" 5 "SITTING" -0.65620652 -0.95929282 -0.65620652 -0.95929282 -0.93950638 -0.97854312 -0.78679307 -0.61106211 -0.95946836 -0.95342789 -0.63647324 -0.98897071 -0.93985896 -0.9526639 -0.78768842 -0.89742039 -0.96645835 -0.97253699
"6373" 25 "SITTING" -0.9921724 -0.99594061 -0.9921724 -0.99594061 -0.98948334 -0.98203513 -0.98970233 -0.97999771 -0.99514543 -0.99462439 -0.99358595 -0.98426591 -0.9881037 -0.98759118 -0.98983366 -0.99663887 -0.99566039 -0.9919776
"6374" 25 "SITTING" -0.99095302 -0.99594061 -0.99095302 -0.99594061 -0.99325639 -0.98203513 -0.99227674 -0.9689489 -0.99585753 -0.99462439 -0.99155051 -0.99959653 -0.99303053 -0.98765752 -0.99294916 -0.9992207 -0.99601513 -0.99734912
"6375" 17 "SITTING" -0.99602709 -0.99631322 -0.99602709 -0.99631322 -0.99358232 -0.99183523 -0.99674339 -0.99240538 -0.99906413 -0.99526445 -0.99610203 -0.99852425 -0.99113177 -0.99404667 -0.99681434 -0.99746454 -0.99890667 -0.99655196
"6376" 12 "SITTING" -0.98354236 -0.99023722 -0.98354236 -0.99023722 -0.99362862 -0.97198423 -0.98213745 -0.99297159 -0.99221966 -0.98393159 -0.98346156 -0.99166672 -0.9953096 -0.96546138 -0.98355824 -0.98592079 -0.99447995 -0.9903381
"6377" 28 "SITTING" -0.97400392 -0.9900224 -0.97400392 -0.9900224 -0.97656236 -0.97756622 -0.97292243 -0.99015986 -0.98168528 -0.98810866 -0.97611841 -0.99014335 -0.97380058 -0.99139941 -0.97413126 -0.99629645 -0.98019408 -0.99282644
"6378" 27 "SITTING" -0.9947043 -0.99415988 -0.9947043 -0.99415988 -0.99451969 -0.98750542 -0.99411303 -0.99385661 -0.99554746 -0.99205501 -0.99485592 -0.99137027 -0.99357577 -0.9862836 -0.99469578 -0.99736369 -0.99507134 -0.99250988
"6379" 16 "SITTING" -0.99404941 -0.9962628 -0.99404941 -0.9962628 -0.98844912 -0.98305869 -0.99724241 -0.99761583 -0.99821188 -0.99000869 -0.99567321 -0.99066973 -0.98684285 -0.99967984 -0.99714397 -0.99681711 -0.99802145 -0.99823264
"6380" 28 "SITTING" -0.92293144 -0.98166293 -0.92293144 -0.98166293 -0.97641123 -0.97417523 -0.94816337 -0.97894186 -0.98731106 -0.97147667 -0.92380821 -0.98728786 -0.97964829 -0.98050409 -0.95135307 -0.93886513 -0.98963645 -0.9887848
"6381" 27 "SITTING" -0.99191295 -0.99169385 -0.99191295 -0.99169385 -0.9910464 -0.97980651 -0.99147079 -0.99655407 -0.99817286 -0.99274726 -0.9928297 -0.99178543 -0.99188494 -0.9786216 -0.99031872 -0.99633991 -0.9979428 -0.99577141
"6382" 30 "SITTING" -0.99472052 -0.98926685 -0.99472052 -0.98926685 -0.99893998 -0.99287738 -0.99522864 -0.99608892 -0.99882925 -0.99429891 -0.99396449 -0.99026659 -0.99773381 -0.99426941 -0.9953791 -0.99545721 -0.99885218 -0.99763302
"6383" 23 "SITTING" -0.98643882 -0.99693258 -0.98643882 -0.99693258 -0.98953853 -0.99484208 -0.97887687 -0.99189693 -0.99086988 -0.98985941 -0.98798243 -0.99914434 -0.98921219 -0.98693319 -0.97971659 -0.991187 -0.98999104 -0.99042725
"6384" 29 "SITTING" -0.99242832 -0.99336539 -0.99242832 -0.99336539 -0.99576825 -0.98545735 -0.98898208 -0.99637058 -0.99728522 -0.98913333 -0.99255213 -0.99858766 -0.99670302 -0.98715561 -0.98888755 -0.99567531 -0.99699494 -0.998604
"6385" 29 "SITTING" -0.98953346 -0.9909329 -0.98953346 -0.9909329 -0.99159213 -0.98545735 -0.9527139 -0.99246447 -0.97757884 -0.99816101 -0.99114321 -0.98474994 -0.99110461 -0.99756465 -0.95703592 -0.98058064 -0.97532118 -0.98817294
"6386" 15 "SITTING" -0.95755502 -0.98423182 -0.95755502 -0.98423182 -0.97618394 -0.98427279 -0.95563128 -0.95264815 -0.97963161 -0.98526769 -0.96060885 -0.97856629 -0.97837863 -0.99084221 -0.95802974 -0.98515805 -0.98120873 -0.99820261
"6387" 6 "SITTING" -0.98841402 -0.99934671 -0.98841402 -0.99934671 -0.98763628 -0.98613137 -0.98737923 -0.99245934 -0.99027981 -0.98630088 -0.989872 -0.99140761 -0.98787752 -0.99391464 -0.9905044 -0.98904657 -0.99108789 -0.99260234
"6388" 12 "SITTING" -0.98494586 -0.99023722 -0.98494586 -0.99023722 -0.98816575 -0.98177285 -0.98428137 -0.98439862 -0.99212098 -0.98883831 -0.98770309 -0.99236392 -0.99202139 -0.99829673 -0.98574416 -0.99139142 -0.99291856 -0.99422086
"6389" 12 "SITTING" -0.95324884 -0.98246135 -0.95324884 -0.98246135 -0.981187 -0.98330391 -0.9559338 -0.97905436 -0.98112632 -0.99139039 -0.95427379 -0.99269433 -0.98220494 -0.97670558 -0.95974665 -0.99999194 -0.98372705 -0.97882957
"6390" 15 "SITTING" -0.95799208 -0.97818308 -0.95799208 -0.97818308 -0.979857 -0.99056625 -0.95214187 -0.96211554 -0.9794812 -0.98526769 -0.95797666 -0.98626697 -0.97964471 -0.98292965 -0.95314137 -0.9893779 -0.97948452 -0.98824756
"6391" 28 "SITTING" -0.98509773 -0.99148725 -0.98509773 -0.99148725 -0.98948918 -0.97756622 -0.97963679 -0.99015986 -0.98479671 -0.98810866 -0.98617161 -0.98373779 -0.98692995 -0.97969547 -0.98131591 -0.98721095 -0.98421883 -0.98528995
"6392" 25 "SITTING" -0.99618913 -0.99803106 -0.99618913 -0.99803106 -0.99833623 -0.99007099 -0.99647966 -0.99523933 -0.99860092 -0.99108886 -0.99651403 -0.99301721 -0.99704459 -0.98019984 -0.99674106 -0.99800117 -0.99884802 -0.99512387
"6393" 19 "SITTING" -0.90033157 -0.99063628 -0.90033157 -0.99063628 -0.97633774 -0.96849096 -0.93593217 -0.85698387 -0.97915696 -0.98367873 -0.90499914 -0.9782662 -0.97934721 -0.98964005 -0.93623761 -0.99588134 -0.98066456 -0.98436604
"6394" 25 "SITTING" -0.98741858 -0.99268961 -0.98741858 -0.99268961 -0.99497139 -0.98489546 -0.98467623 -0.99757632 -0.99778881 -0.99498472 -0.98802428 -0.99642157 -0.99370194 -0.98649498 -0.98372758 -0.99524696 -0.99784647 -0.99781364
"6395" 30 "SITTING" -0.98984749 -0.99222302 -0.98984749 -0.99222302 -0.9947272 -0.99020875 -0.99515064 -0.99430408 -0.99800421 -0.98859702 -0.99000707 -0.9970653 -0.9955154 -0.99465011 -0.99545848 -0.99204809 -0.99815869 -0.99582356
"6396" 28 "SITTING" -0.94744989 -0.99263028 -0.94744989 -0.99263028 -0.97055305 -0.98311501 -0.93367739 -0.94776081 -0.97031203 -0.98858813 -0.94955246 -0.99588371 -0.97176609 -0.97093397 -0.93696743 -0.9942499 -0.96533655 -0.9928379
"6397" 29 "SITTING" -0.85732231 -0.99020498 -0.85732231 -0.99020498 -0.98239263 -0.98561649 -0.94743359 -0.79217122 -0.99073096 -0.98420945 -0.87988947 -0.73074897 -0.9847471 -0.97272869 -0.95453318 -0.90336263 -0.99191982 -0.98810003
"6398" 29 "SITTING" -0.917717 -0.99020498 -0.917717 -0.99020498 -0.99152308 -0.98029133 -0.96112823 -0.90859702 -0.99765823 -0.99271544 -0.91780259 -0.98987332 -0.98978316 -0.98536953 -0.9584315 -0.98904586 -0.99809862 -0.99214221
"6399" 12 "SITTING" -0.97777343 -0.99213671 -0.97777343 -0.99213671 -0.97186307 -0.98177285 -0.95860949 -0.98439862 -0.97616396 -0.98883831 -0.9834263 -0.97903668 -0.97479832 -0.97917109 -0.96217809 -0.98128316 -0.9740369 -0.98973873
"6400" 19 "SITTING" -0.93121737 -0.97741738 -0.93121737 -0.97741738 -0.96909902 -0.96300889 -0.9550536 -0.9375539 -0.97388255 -0.98599339 -0.93194691 -0.9910059 -0.97221442 -0.99196239 -0.95965644 -0.98298158 -0.9735785 -0.9901668
"6401" 27 "SITTING" -0.99571617 -0.99535467 -0.99571617 -0.99535467 -0.99355282 -0.98463431 -0.99697608 -0.99200295 -0.99890841 -0.99190698 -0.99595551 -0.9935633 -0.99412767 -0.99065663 -0.99723359 -0.9981063 -0.99884663 -0.99758425
"6402" 12 "SITTING" -0.98146398 -0.99264883 -0.98146398 -0.99264883 -0.98773386 -0.98420421 -0.97191187 -0.99297159 -0.98832197 -0.98670047 -0.9832409 -0.98715314 -0.98865415 -0.98333003 -0.97292864 -0.99125032 -0.98994101 -0.99102759
"6403" 28 "SITTING" -0.97926203 -0.98666748 -0.97926203 -0.98666748 -0.97436662 -0.96298572 -0.98156632 -0.99148584 -0.991025 -0.98937497 -0.98265593 -0.99639701 -0.97417788 -0.98077902 -0.98398861 -0.99165693 -0.99107282 -0.995994
"6404" 10 "SITTING" -0.84016541 -0.98073998 -0.84016541 -0.98073998 -0.99576144 -0.99304327 -0.91101314 -0.68062644 -0.99864265 -0.99063846 -0.83443824 -0.9020788 -0.99487706 -0.99702786 -0.90858564 -0.88439389 -0.99841564 -0.99751266
"6405" 21 "SITTING" -0.99175238 -0.99749696 -0.99175238 -0.99749696 -0.99514571 -0.98623053 -0.98750944 -0.99730705 -0.99367126 -0.98765301 -0.99170888 -0.988819 -0.9957408 -0.98048903 -0.9884455 -0.99494814 -0.99429033 -0.99914116
"6406" 25 "SITTING" -0.99413169 -0.99599467 -0.99413169 -0.99599467 -0.99713154 -0.98273452 -0.99417766 -0.99359697 -0.99834984 -0.99108886 -0.99360369 -0.9923454 -0.99615621 -0.99286162 -0.99418778 -0.99992827 -0.99814718 -0.99739617
"6407" 27 "SITTING" -0.99314089 -0.99555869 -0.99314089 -0.99555869 -0.99184076 -0.99221204 -0.99121751 -0.99508471 -0.99663699 -0.99274726 -0.99415408 -0.98883518 -0.99049065 -0.97841057 -0.9903077 -0.9993855 -0.99643115 -0.99668671
"6408" 4 "SITTING" -0.97757492 -0.99312683 -0.97757492 -0.99312683 -0.98539331 -0.98219828 -0.97606097 -0.99255861 -0.9906882 -0.98557417 -0.97827688 -0.98708004 -0.98032421 -0.9886397 -0.97432356 -0.99637179 -0.99019983 -0.99856493
"6409" 29 "SITTING" -0.99729969 -0.99744834 -0.99729969 -0.99744834 -0.99701783 -0.99422023 -0.99751063 -0.997181 -0.99870839 -0.9953229 -0.99690813 -0.99838303 -0.99364032 -0.99575249 -0.99745922 -0.99861208 -0.99860607 -0.99183227
"6410" 28 "SITTING" -0.96960743 -0.99459124 -0.96960743 -0.99459124 -0.9831489 -0.98697249 -0.95705979 -0.92899324 -0.98062518 -0.98636763 -0.97203997 -0.99030748 -0.98408612 -0.9811029 -0.95813911 -0.98872547 -0.97883171 -0.99381102
"6411" 28 "SITTING" -0.94262712 -0.98802953 -0.94262712 -0.98802953 -0.97373445 -0.98105609 -0.95575675 -0.98291853 -0.98522686 -0.98975355 -0.94567578 -0.98499936 -0.97616526 -0.97541314 -0.95524167 -0.99329595 -0.98639261 -0.98798391
"6412" 10 "SITTING" -0.31835241 -0.96392791 -0.31835241 -0.96392791 -0.95853923 -0.97236246 -0.94053896 -0.37682532 -0.97962921 -0.99063846 -0.37084294 -0.0049846889 -0.95073724 -0.98814572 -0.93976177 -0.99435456 -0.97732664 -0.98199529
"6413" 23 "SITTING" -0.9419159 -0.99925289 -0.9419159 -0.99925289 -0.98619759 -0.98259335 -0.93318647 -0.9841359 -0.98481867 -0.98214523 -0.94150462 -0.99516715 -0.98795703 -0.98484668 -0.93481801 -0.92908657 -0.98612604 -0.99036508
"6414" 29 "SITTING" -0.98408017 -0.9909329 -0.98408017 -0.9909329 -0.98573452 -0.98070774 -0.95018225 -0.98896513 -0.975895 -0.99816101 -0.98506611 -0.99656195 -0.98871561 -0.99596978 -0.95340577 -0.99630143 -0.97283357 -0.99241177
"6415" 15 "SITTING" -0.87986716 -0.95741592 -0.87986716 -0.95741592 -0.98251336 -0.99396835 -0.83390474 -0.92277649 -0.98499352 -0.99524852 -0.88374056 -0.88772454 -0.98215461 -0.99809439 -0.82534496 -0.83683339 -0.98535206 -0.97836683
"6416" 28 "SITTING" -0.98109335 -0.99362106 -0.98109335 -0.99362106 -0.99021281 -0.96389214 -0.98428845 -0.99224442 -0.99323958 -0.99376077 -0.98208258 -0.9876065 -0.99115229 -0.96692861 -0.98691165 -0.98829659 -0.9934903 -0.99712867
"6417" 21 "SITTING" -0.99177989 -0.99749696 -0.99177989 -0.99749696 -0.99429555 -0.98122821 -0.99018214 -0.99730705 -0.99544815 -0.98906676 -0.9921161 -0.99970209 -0.99363724 -0.99737538 -0.99119191 -0.9903371 -0.99573456 -0.99489576
"6418" 25 "SITTING" -0.99462215 -0.99200287 -0.99462215 -0.99200287 -0.99688853 -0.98273452 -0.99284116 -0.9940488 -0.99754924 -0.98778885 -0.99481319 -0.99639331 -0.9953397 -0.99394054 -0.99291069 -0.99602402 -0.99724702 -0.9963747
"6419" 17 "SITTING" -0.99670202 -0.99230289 -0.99670202 -0.99230289 -0.99732874 -0.98736948 -0.99642627 -0.99639885 -0.99932795 -0.98854339 -0.99708078 -0.99815274 -0.99583974 -0.99299291 -0.99629159 -0.99513819 -0.99927993 -0.99885672
"6420" 28 "SITTING" -0.97150959 -0.98488935 -0.97150959 -0.98488935 -0.98913998 -0.98697249 -0.9560084 -0.93158834 -0.98796503 -0.98974296 -0.97163978 -0.99420025 -0.99113346 -0.98531059 -0.95466846 -0.98779291 -0.98860802 -0.99564436
"6421" 12 "SITTING" -0.98161805 -0.99264883 -0.98161805 -0.99264883 -0.98887495 -0.98701246 -0.97448345 -0.96459799 -0.98772942 -0.99148429 -0.98235553 -0.99659957 -0.9896478 -0.9786902 -0.97645998 -0.9900233 -0.98918666 -0.97425599
"6422" 25 "SITTING" -0.98956967 -0.99434286 -0.98956967 -0.99434286 -0.99202224 -0.98256949 -0.99102389 -0.98093753 -0.99483527 -0.98747308 -0.9903501 -0.99626835 -0.99133886 -0.99213454 -0.99144833 -0.99682846 -0.99557553 -0.99873447
"6423" 30 "SITTING" -0.99646281 -0.99218132 -0.99646281 -0.99218132 -0.99830931 -0.99123329 -0.99618496 -0.99550573 -0.99983194 -0.99749923 -0.99509424 -0.99912371 -0.99604238 -0.99287968 -0.99540589 -0.99906242 -0.99935706 -0.99730013
"6424" 28 "SITTING" -0.96265058 -0.98532144 -0.96265058 -0.98532144 -0.9703982 -0.97911289 -0.98001417 -0.98448961 -0.98644599 -0.97247614 -0.96900109 -0.99370972 -0.97611757 -0.98720192 -0.9835231 -0.99027007 -0.98923912 -0.99171368
"6425" 28 "SITTING" -0.97382909 -0.98666748 -0.97382909 -0.98666748 -0.9888723 -0.99748335 -0.97154425 -0.99148584 -0.99416869 -0.98986547 -0.9734397 -0.99087973 -0.98884049 -0.99118224 -0.96959044 -0.99757342 -0.99469113 -0.9937933
"6426" 28 "SITTING" -0.98038 -0.99306074 -0.98038 -0.99306074 -0.98579772 -0.98746399 -0.97574726 -0.98983328 -0.98879945 -0.98386309 -0.98292862 -0.99575071 -0.98889222 -0.98407372 -0.97509931 -0.99179517 -0.98864359 -0.99116079
"6427" 23 "SITTING" -0.90664783 -0.96407053 -0.90664783 -0.96407053 -0.96755975 -0.9842531 -0.80281637 -0.61260192 -0.97031772 -0.99436682 -0.90964507 -0.97944808 -0.96609259 -0.99138735 -0.79697045 -0.8620885 -0.97074538 -0.98368378
"6428" 25 "SITTING" -0.99678919 -0.9952174 -0.99678919 -0.9952174 -0.99697434 -0.97683623 -0.99288841 -0.9940488 -0.99807399 -0.98771761 -0.99695549 -0.99675998 -0.99611305 -0.99697208 -0.99230643 -0.99770401 -0.99822557 -0.99816153
"6429" 17 "SITTING" -0.99558587 -0.99492487 -0.99558587 -0.99492487 -0.99586902 -0.98554559 -0.99809191 -0.99935554 -0.99954585 -0.99325044 -0.9960481 -0.99402545 -0.9964579 -0.99556385 -0.9975397 -0.99802259 -0.99924099 -0.99934007
"6430" 28 "SITTING" -0.93842401 -0.99372511 -0.93842401 -0.99372511 -0.9792997 -0.98874713 -0.95265412 -0.98705116 -0.98816542 -0.98975355 -0.93835847 -0.97992102 -0.97676316 -0.99256605 -0.95051462 -0.99372778 -0.98837885 -0.99480623
"6431" 28 "SITTING" -0.99063509 -0.99148725 -0.99063509 -0.99148725 -0.99469691 -0.98816771 -0.98503128 -0.99729424 -0.99294482 -0.98599031 -0.99117833 -0.99466995 -0.99527926 -0.99354397 -0.98483708 -0.99495251 -0.99345404 -0.99435064
"6432" 21 "SITTING" -0.97363376 -0.9949839 -0.97363376 -0.9949839 -0.99307855 -0.98122821 -0.97321206 -0.99426708 -0.99321272 -0.98906676 -0.97156772 -0.99100969 -0.99237545 -0.99256119 -0.97226384 -0.99301268 -0.99335756 -0.98924371
"6433" 2 "SITTING" -0.91278577 -0.9975834 -0.91278577 -0.9975834 -0.97002327 -0.99021322 -0.97062775 -0.89235049 -0.98186081 -0.97528481 -0.90971314 -0.99117889 -0.96636003 -0.99502021 -0.97151502 -0.99728488 -0.98131184 -0.98010691
"6434" 23 "SITTING" -0.66742867 -0.96407053 -0.66742867 -0.96407053 -0.90078467 -0.9842531 -0.78147157 0.24820691 -0.91918555 -0.97306316 -0.69504997 -0.68024194 -0.87900655 -0.97896748 -0.77205967 -0.94660692 -0.91104047 -0.9614222
"6435" 12 "SITTING" -0.95387926 -0.9832056 -0.95387926 -0.9832056 -0.98232812 -0.98866069 -0.95812747 -0.97991044 -0.98726918 -0.98571203 -0.95221849 -0.9970647 -0.97935098 -0.96939044 -0.95722525 -0.99496103 -0.98598771 -0.98974715
"6436" 2 "SITTING" -0.98897172 -0.99530893 -0.98897172 -0.99530893 -0.9871739 -0.97400656 -0.97515883 -0.97119356 -0.9896359 -0.99568572 -0.98979921 -0.99932334 -0.98684132 -0.98537571 -0.974381 -0.98927373 -0.98975905 -0.98952792
"6437" 25 "SITTING" -0.98729663 -0.99298576 -0.98729663 -0.99298576 -0.99709523 -0.9861175 -0.98613625 -0.99750268 -0.99774191 -0.98782232 -0.98642256 -0.99073923 -0.99654721 -0.99214387 -0.98534639 -0.99534899 -0.99786729 -0.99848669
"6438" 28 "SITTING" -0.975861 -0.99139836 -0.975861 -0.99139836 -0.99138392 -0.98816771 -0.9726504 -0.99729424 -0.994684 -0.98974296 -0.97635747 -0.98659091 -0.9928083 -0.96922511 -0.97026771 -0.99775642 -0.99374004 -0.99087287
"6439" 15 "SITTING" -0.94794014 -0.97818308 -0.94794014 -0.97818308 -0.9939834 -0.99056625 -0.92549907 -0.96211554 -0.99669351 -0.99524852 -0.94442707 -0.98649594 -0.99453075 -0.99276661 -0.92142733 -0.93043631 -0.99692481 -0.99813275
"6440" 28 "SITTING" -0.97806009 -0.99459124 -0.97806009 -0.99459124 -0.98281676 -0.98311501 -0.96686655 -0.9471405 -0.98221941 -0.98858813 -0.97986896 -0.99921292 -0.9820881 -0.98416347 -0.96893676 -0.9964187 -0.98091946 -0.98280992
"6441" 16 "SITTING" -0.99313302 -0.99779441 -0.99313302 -0.99779441 -0.99138942 -0.99585231 -0.99536488 -0.99761583 -0.99775614 -0.98958467 -0.99428373 -0.98700212 -0.99068435 -0.97970233 -0.99564149 -0.9991983 -0.99772366 -0.99854982
"6442" 25 "SITTING" -0.99272264 -0.99268961 -0.99272264 -0.99268961 -0.99214159 -0.98914285 -0.99113833 -0.99757632 -0.99659971 -0.99498472 -0.99416966 -0.9967537 -0.99140841 -0.99398411 -0.99134966 -0.99669517 -0.99678924 -0.99495613
"6443" 2 "SITTING" -0.95312873 -0.9975834 -0.95312873 -0.9975834 -0.98768692 -0.99021322 -0.96471314 -0.9014553 -0.99170605 -0.98738018 -0.9530863 -0.99355142 -0.9863298 -0.99905744 -0.96370896 -0.97768889 -0.99240263 -0.99133726
"6444" 25 "SITTING" -0.99428104 -0.9952174 -0.99428104 -0.9952174 -0.99334051 -0.98914285 -0.99104787 -0.99236548 -0.99688302 -0.9917442 -0.99498334 -0.9966544 -0.99294845 -0.99745683 -0.99088573 -0.99628635 -0.99690492 -0.99476857
"6445" 28 "SITTING" -0.95747442 -0.99259124 -0.95747442 -0.99259124 -0.97502362 -0.9891588 -0.95553633 -0.99453451 -0.98129605 -0.9878182 -0.95841625 -0.99691852 -0.97369204 -0.98190978 -0.95808063 -0.99757703 -0.98010866 -0.97688414
"6446" 16 "SITTING" -0.69849796 -0.99779441 -0.69849796 -0.99779441 -0.8926248 -0.99585231 -0.28201818 -0.99630451 -0.89249061 -0.98958467 -0.74655614 -0.45745248 -0.87126201 -0.99627707 -0.2695621 -0.04909877 -0.86337575 -0.98560296
"6447" 30 "SITTING" -0.99633411 -0.9907673 -0.99633411 -0.9907673 -1 -0.99287738 -0.99824378 -0.99608892 -0.99938182 -0.99595604 -0.99487481 -0.99283794 -0.99875387 -0.98311929 -0.99796001 -0.99722639 -0.9989842 -0.99840655
"6448" 12 "SITTING" -0.76502619 -0.98769537 -0.76502619 -0.98769537 -0.97356052 -0.96700894 -0.95064855 -0.55586907 -0.9558676 -0.98397923 -0.78106547 -0.75626416 -0.97680218 -0.98975283 -0.95515938 -0.93816359 -0.95517174 -0.97404196
"6449" 25 "SITTING" -0.9897322 -0.99298576 -0.9897322 -0.99298576 -0.99558852 -0.9861175 -0.99283315 -0.99607894 -0.99598648 -0.98747308 -0.98980478 -0.98851784 -0.99453399 -0.99224247 -0.99336497 -0.99222545 -0.99604041 -0.99293359
"6450" 27 "STANDING" -0.99424282 -0.99424886 -0.99424282 -0.99424886 -0.99550417 -0.98242629 -0.98212915 -0.98929073 -0.9974114 -0.99418634 -0.99442363 -0.99343105 -0.99478956 -0.99026554 -0.98176951 -0.98380656 -0.99762161 -0.99411948
